Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
GYPC,ENSG00000136732,0.130887362611248,0.533509340074943,0.0723507411151046,-0.000398433371181999,missense|LC,2126655853,2,126655853,
ZNF284,ENSG00000186026,0.131030735264409,0.868208285171448,0.0751350830353299,-0.0000447146077994845,missense|LC,19044067161,19,44067161,
IRS4,ENSG00000133124,0.131040500158625,0.0752404333953085,0.201594394597017,0.000589385652765678,missense|LC,23108732484,X,108732484,
TMCC1,ENSG00000172765,0.131073168811939,0.108310536857784,0.0886022955506023,-0.00090873342787739,missense|LC,3129651392,3,129651392,
SLC25A24,ENSG00000085491,0.131138800734367,0.492274110432676,0.0723696868621023,0.000418791702181231,missense|LC,1108136598,1,108136598,
BPIFB4,ENSG00000186191,0.131158977467009,0.224487524816848,0.0728435284896972,0.000402688215870538,missense|LC,20033081368,20,33081368,
PRSS53,ENSG00000151006,0.13117901657644,0.38270922676239,0.0731643754901399,-0.000310802705770432,missense|LC,16031078427,16,31078427,
ZNF157,ENSG00000147117,0.131209613938339,0.485534836988684,0.0732252744590501,-0.000251832211376534,missense|LC,23047370619,X,47370619,
MICAL1,ENSG00000135596,0.131252750693137,0.0942863949865743,0.101475626039627,0.000379136099961149,missense|LC,6109440354,6,109440354,
ANKRD53,ENSG00000144031,0.131259944582942,0.781547112540765,0.069882703256146,0.000132092142755447,missense|LC,2070978523,2,70978523,
ZNF75D,ENSG00000186376,0.131306243383061,0.0932556805038043,0.0942014937113447,-0.000639611141067573,missense|LC,23135287104,X,135287104,
XCL2,ENSG00000143185,0.131322465569986,0.617240694961195,0.0749735252318946,0.000363242725566124,missense|LC,1168540837,1,168540837,
PIGZ,ENSG00000119227,0.131427563737159,0.158512455640781,0.0743003685472663,0.000309134847570085,missense|LC,3196941834,3,196941834,
TCHP,ENSG00000139437,0.131440407723152,0.518229444459231,0.0734220601792651,-0.000263894919062536,missense|LC,12109902952,12,109902952,
PROKR1,ENSG00000169618,0.131455844437646,0.914748896276766,0.0741444507879842,0.0000483805424095446,missense|LC,2068645721,2,68645721,
KASH5,ENSG00000161609,0.131463717429345,0.745499466679692,0.0758809878504981,0.0000788114017606225,missense|LC,19049390781,19,49390781,
KCNG2,ENSG00000178342,0.131468405162058,0.0724160191162768,0.602845874391762,-0.000920114111206825,missense|LC,18079863668,18,79863668,
INTS6L,ENSG00000165359,0.131487606251805,0.0799488596745799,0.27369880948434,-0.000465021004555745,missense|LC,23135520932,X,135520932,
SWSAP1,ENSG00000173928,0.131505560995883,0.0951959928584369,0.144337267726674,-0.000696152916845444,missense|LC,19011374637,19,11374637,
POMGNT2,ENSG00000144647,0.131568718720154,0.970407191603999,0.0701328173375184,0.0000110511972936536,missense|LC,3043079622,3,43079622,
HTR4,ENSG00000164270,0.131602556943162,0.0718225030781791,0.625308018356109,0.000882350910848569,missense|LC,5148476549,5,148476549,
LCA5,ENSG00000135338,0.13165295174601,0.615619084530747,0.0708495128610116,-0.000240759134457152,missense|LC,6079486951,6,79486951,
ZNF316,ENSG00000205903,0.131692635791702,0.550948261697758,0.0704019853350011,0.00018077291713262,missense|LC,7006642344,7,6642344,
IGSF9,ENSG00000085552,0.131739535373428,0.702057811800707,0.0726995804762532,0.000079150112431022,missense|LC,1159923332,1,159923332,
SYNM,ENSG00000182253,0.131840497494148,0.89876698949095,0.0704100613924533,0.000018400043142909,missense|LC,15099105093,15,99105093,
PRKCQ,ENSG00000065675,0.13186779362775,0.759847475522389,0.0711022580853622,0.000134032825255426,missense|LC,10006428101,10,6428101,
NAPRT,ENSG00000147813,0.13189011268088,0.539602425104037,0.0747801621139057,-0.000172048483199433,missense|LC,8143569791,8,143569791,
C10orf95,ENSG00000120055,0.131899301634649,0.0735728404918465,0.462147156406344,0.000895895316199277,missense|LC,10102450363,10,102450363,
TGIF1,ENSG00000177426,0.131913519784022,0.0721384237272142,0.488682468414105,0.00144651383663913,missense|LC,18003447649,18,3447649,
ENPEP,ENSG00000138792,0.131916925787005,0.44830992830822,0.0729321971831338,0.000180467526776609,missense|LC,4110476294,4,110476294,
CCK,ENSG00000187094,0.131943848319868,0.877752782408902,0.0731175650162428,-0.000243418937641555,missense|LC,3042258020,3,42258020,
JMJD1C,ENSG00000171988,0.131943895197522,0.519039718104505,0.0754996731978883,-0.0000945321088490807,missense|LC,10063168032,10,63168032,
CDX2,ENSG00000165556,0.131959710050202,0.243448500164368,0.0735419217739701,-0.00062992389370099,missense|LC,13027962987,13,27962987,
IRF9,ENSG00000213928,0.132022321956158,0.128689343280925,0.0865020430989946,-0.00115802127694965,missense|LC,14024157232,14,24157232,
RPUSD1,ENSG00000007376,0.132058292783898,0.633695578089616,0.0792299706311816,-0.000138003502534768,missense|LC,16000785864,16,785864,
MAPKAPK3,ENSG00000114738,0.132068585755174,0.763283330385822,0.0859784710887509,0.000135763105711618,missense|LC,3050607518,3,50607518,
LSMEM1,ENSG00000181016,0.132076087621327,0.101249745942213,0.10245329918396,0.00188333881582718,missense|LC,7112484722,7,112484722,
MT1M,ENSG00000205364,0.132100314383359,0.137363841761381,0.0853772885874133,0.000640534234773503,missense|LC,16056632624,16,56632624,
TEX13A,ENSG00000268629,0.132101891430838,0.230594249223181,0.0730984367277658,-0.000404791722419296,missense|LC,23105218919,X,105218919,
MTCH2,ENSG00000109919,0.132119352910917,0.0797642644398198,0.149496599477898,0.000941768277608076,missense|LC,11047618763,11,47618763,
IFNA1,ENSG00000197919,0.132138215864566,0.0768169782133852,0.310922684578901,0.000857291829062385,missense|LC,9021440399,9,21440399,
MYH10,ENSG00000133026,0.132139253500745,0.843876815078875,0.0727987492694024,0.0000535183080803704,missense|LC,17008475702,17,8475702,
SOAT2,ENSG00000167780,0.132144653810547,0.711644168863157,0.0727536945444425,-0.0001182021781257,missense|LC,12053100641,12,53100641,
PCK2,ENSG00000100889,0.132162002617113,0.50828861691821,0.0729745682543799,0.000196161146814933,missense|LC,14024094322,14,24094322,
GYG2,ENSG00000056998,0.132184018259647,0.0730830585114375,0.481846301512357,-0.000605246543013134,missense|LC,23002830128,X,2830128,
DBNL,ENSG00000136279,0.1322133142553,0.892212679282112,0.0750020270025806,-0.0000502138058565315,missense|LC,7044040244,7,44040244,
CSNK1G1,ENSG00000169118,0.13222396545444,0.0906682084380883,0.146333127180648,0.000551543591972234,missense|LC,15064162002,15,64162002,
ZNF595,ENSG00000272602,0.132226260779109,0.0765218016500497,0.448944085222598,-0.000403274024328724,missense|LC,4000053317,4,53317,
RAB40C,ENSG00000197562,0.132229039245129,0.522593484240756,0.0713249713471263,0.000615483681069033,missense|LC,16000590188,16,590188,
PPP1R8,ENSG00000117751,0.132317906737196,0.0736573369089032,0.315379998000652,-0.00178133825801482,missense|LC,1027830673,1,27830673,
ETV3,ENSG00000117036,0.132333230035442,0.827614120254272,0.0765935126998273,0.000102974513009639,missense|LC,1157124787,1,157124787,
CHAT,ENSG00000070748,0.132342795608675,0.896686504214491,0.0751487107129042,0.0000292942537086813,missense|LC,10049614042,10,49614042,
RAB36,ENSG00000100228,0.132355942674176,0.0729401026557557,0.464149584736528,-0.00110332368049405,missense|LC,22023140333,22,23140333,
GLP1R,ENSG00000112164,0.132404057053415,0.565716659845188,0.0785276079279806,-0.000168132340310783,missense|LC,6039048826,6,39048826,
OOSP2,ENSG00000149507,0.132448234843078,0.874588981615315,0.0713382498833056,0.000189729227620473,missense|LC,11060040437,11,60040437,
CD163L1,ENSG00000177675,0.132454035595866,0.849801984210205,0.0718602191930731,0.0000286220792741105,missense|LC,12007357354,12,7357354,
FRG2,ENSG00000205097,0.132454734464437,0.0796650069966458,0.317712351393049,0.000448604324528245,missense|LC,4190025637,4,190025637,
CACNA1G,ENSG00000006283,0.132499592488252,0.917807891501362,0.0718466280801985,-0.0000202429461362857,missense|LC,17050555717,17,50555717,
TEX13B,ENSG00000170925,0.132517221784087,0.189510960091356,0.0938331167141669,0.000444142226085974,missense|LC,23107980985,X,107980985,
GTPBP6,ENSG00000178605,0.132606242126002,0.251684774939782,0.0767213979374288,0.000272926411252465,missense|LC,23000304750,X,304750,
MARS1,ENSG00000166986,0.132611429577003,0.0822530625838194,0.117163702215493,-0.000466788615584973,missense|LC,12057488034,12,57488034,
GJC3,ENSG00000176402,0.13271216216783,0.0783356096839851,0.168906176158772,0.000830255082251034,missense|LC,7099918888,7,99918888,
HTR5A,ENSG00000157219,0.132715400699312,0.0722988492450073,0.359425023659517,0.00095944308401957,missense|LC,7155070811,7,155070811,
SH3RF3,ENSG00000172985,0.132717833278448,0.11315135680644,0.0858646209293187,-0.000297231048314372,missense|LC,2109129393,2,109129393,
MRRF,ENSG00000148187,0.132736312268987,0.415182089913252,0.0743094422617406,0.000542883213876395,missense|LC,9122261352,9,122261352,
KHDC3L,ENSG00000203908,0.132761283765358,0.255892253544969,0.0731243932362755,0.000669998677777418,missense|LC,6073362646,6,73362646,
CNNM2,ENSG00000148842,0.132766618739758,0.0836659983081924,0.136880140062137,0.00153047755886341,missense|LC,10102918319,10,102918319,
HMX2,ENSG00000188816,0.132774169671005,0.740661344458537,0.0769364654768996,-0.000153862840365074,missense|LC,10123148294,10,123148294,
EFNA3,ENSG00000143590,0.132800084260393,0.578371778224607,0.0722519325992641,-0.000492349029770072,missense|LC,1155078766,1,155078766,
FZD3,ENSG00000104290,0.13285673753466,0.101639798020006,0.0943321869474039,-0.000773806786141368,missense|LC,8028502980,8,28502980,
FLAD1,ENSG00000160688,0.1328926810844,0.289680813138359,0.0708734208809851,-0.000426962938266123,missense|LC,1154978669,1,154978669,
CRTC2,ENSG00000160741,0.132919948939639,0.470804048093206,0.0719058245317413,0.000325734175962443,missense|LC,1153942676,1,153942676,
CNR2,ENSG00000188822,0.132932704362194,0.190721046292916,0.0806028848912387,0.000464100785311466,missense|LC,1023865516,1,23865516,
FHIT,ENSG00000189283,0.133059298758288,0.701253895106847,0.0732531360452446,0.000456645281879117,missense|LC,3059752181,3,59752181,
FADS6,ENSG00000172782,0.133083461693894,0.549065577402413,0.07429838161914,0.000187088306351679,missense|LC,17074872304,17,74872304,
UTP14A,ENSG00000156697,0.133112627329111,0.375913027363225,0.0771119859132223,-0.000224300600187728,missense|LC,23129906137,X,129906137,
ANP32E,ENSG00000143401,0.133116922706266,0.090545142142846,0.103639321035389,-0.000835025658374074,missense|LC,1150220633,1,150220633,
EHD3,ENSG00000013016,0.13312253381021,0.838503202274382,0.0717200994147948,0.000120402012194717,missense|LC,2031234522,2,31234522,
RPL7L1,ENSG00000146223,0.133229948410826,0.176273247695151,0.0743273702491835,-0.00093403191415222,missense|LC,6042879830,6,42879830,
LTN1,ENSG00000198862,0.133264324829789,0.319102532569025,0.0739951330458846,0.000227702549126056,missense|LC,21028930403,21,28930403,
USF2,ENSG00000105698,0.133277247655802,0.737399435245174,0.0750277714207588,-0.000207518640753195,missense|LC,19035266287,19,35266287,
UTP6,ENSG00000108651,0.133300116250396,0.29434842645149,0.0746420736194362,-0.000326759237590495,missense|LC,17031856774,17,31856774,
ZNF425,ENSG00000204947,0.133305080735973,0.659596993741894,0.0773787920695256,-0.000107294083766501,missense|LC,7149103491,7,149103491,
AC008012.1,ENSG00000285901,0.133333283949879,0.400263381306614,0.0764928502452966,-0.000589310367580247,missense|LC,12004273957,12,4273957,
OR4D2,ENSG00000255713,0.133371550379842,0.185583990552649,0.0741116085796019,-0.00069366995203448,missense|LC,17058169605,17,58169605,
TMCO6,ENSG00000113119,0.133396182291429,0.21734271925181,0.0739823840301094,0.000593968486309454,missense|LC,5140639504,5,140639504,
KNTC1,ENSG00000184445,0.133563827284953,0.10374460737114,0.0964265277593354,-0.000280969476596282,missense|LC,12122522254,12,122522254,
KRT39,ENSG00000196859,0.133568693946702,0.226062497302576,0.0788446007202801,0.00030818835448248,missense|LC,17040958497,17,40958497,
TWISTNB,ENSG00000105849,0.133570184183318,0.0734754328082464,0.383871055422864,-0.00116500330964809,missense|LC,7019698226,7,19698226,
NAALADL2,ENSG00000177694,0.133593446011028,0.112313976613603,0.0875972599762468,0.010775206905669,missense|LC,3174859363,3,174859363,
DCAF7,ENSG00000136485,0.133763715076356,0.227358604675287,0.0720459668542957,-0.00224420121771038,missense|LC,17063545525,17,63545525,
FLCN,ENSG00000154803,0.133811663027239,0.570579972413999,0.0754932979212413,0.000173018703014138,missense|LC,17017213545,17,17213545,
FNDC5,ENSG00000160097,0.133828497438231,0.32248019945965,0.0754767171591315,-0.000710257171680585,missense|LC,1032863637,1,32863637,
KBTBD3,ENSG00000182359,0.133842425113653,0.080173926463609,0.604555092286258,-0.000631324108798269,missense|LC,11106052797,11,106052797,
DBN1,ENSG00000113758,0.133854608389247,0.0747628220032017,0.592941668477226,0.000494775347711495,missense|LC,5177454914,5,177454914,
MOCS3,ENSG00000124217,0.133861932237932,0.075516007488355,0.44464716858596,0.000828170543754663,missense|LC,20050955155,20,50955155,
RNF166,ENSG00000158717,0.133890976196919,0.811261689758276,0.0742665273641464,-0.000166200824267245,missense|LC,16088697519,16,88697519,
CPNE7,ENSG00000178773,0.133927686838614,0.0762300621084802,0.218847220606658,-0.000631160661061532,missense|LC,16089575795,16,89575795,
P3R3URF,ENSG00000250719,0.133934269443795,0.0799824105196072,0.164409218528665,0.00159802829294718,missense|LC,1046176128,1,46176128,
FCHO2,ENSG00000157107,0.133974373259441,0.0787739249975752,0.932142515992189,0.00287205761328146,missense|LC,5072955971,5,72955971,
FSD1L,ENSG00000106701,0.133994834553576,0.245018538308552,0.0832965940570175,-0.00028899001956993,missense|LC,9105448138,9,105448138,
C17orf99,ENSG00000187997,0.13404421216827,0.0798812025181661,0.714093298086242,0.000785439929666903,missense|LC,17078146360,17,78146360,
PKN1,ENSG00000123143,0.134097605033316,0.0879041311247278,0.142024115495367,0.000638488903693843,missense|LC,19014440262,19,14440262,
PTH2,ENSG00000142538,0.13410786450737,0.078166949984369,0.275332623284356,-0.000572437173822319,missense|LC,19049417419,19,49417419,
SKA2,ENSG00000182628,0.134158545761807,0.149987838237437,0.0781213270576715,-0.00174627272378412,missense|LC,17059106340,17,59106340,
KIF16B,ENSG00000089177,0.134176741589772,0.111914553745498,0.0888502099855861,0.000278069672773781,missense|LC,20016366849,20,16366849,
RBM12,ENSG00000244462,0.134229623085771,0.836581245740482,0.0756343233525844,0.0000577573153323347,missense|LC,20035652420,20,35652420,
NR1D1,ENSG00000126368,0.13424164940769,0.390721114991625,0.0799558920137773,0.000228304314948033,missense|LC,17040088116,17,40088116,
TMEM44,ENSG00000145014,0.134318711723253,0.767851271664688,0.0740774160323894,0.0000828461981089482,missense|LC,3194588465,3,194588465,
LY6G5C,ENSG00000204428,0.134344928667407,0.0903637751886355,0.238752192807013,0.00112214291496824,missense|LC,6031671762,6,31671762,
NCKAP5L,ENSG00000167566,0.134379628566609,0.526662065265382,0.0758068132283697,0.000146025373721822,missense|LC,12049791755,12,49791755,
CLDN10,ENSG00000134873,0.134422375852165,0.0813637646117581,0.150988216230213,0.0012479756152441,missense|LC,13095552625,13,95552625,
STAU2,ENSG00000040341,0.134452192132039,0.59519109469352,0.0834428470966494,0.000189293969096253,missense|LC,8073421309,8,73421309,
ACVR1C,ENSG00000123612,0.134476038261529,0.110941082718865,0.0854588141453652,0.000775369682033394,missense|LC,2157533818,2,157533818,
PEX11G,ENSG00000104883,0.134511160800696,0.170479503689387,0.0754940714670616,0.000702297403221932,missense|LC,19007477113,19,7477113,
CA12,ENSG00000074410,0.134584082859768,0.412594538160053,0.0737338872372212,0.000484422708975198,missense|LC,15063326252,15,63326252,
KRT19,ENSG00000171345,0.134612995084955,0.0776845944979292,0.256128410129839,0.000415632215663446,missense|LC,17041518619,17,41518619,
ZNF174,ENSG00000103343,0.134619569319949,0.0883165138675082,0.142898737687426,0.0010432518517952,missense|LC,16003397075,16,3397075,
PPM1H,ENSG00000111110,0.134715744703493,0.610408733177539,0.0727658518913177,-0.000217902856566786,missense|LC,12062648385,12,62648385,
FAM183A,ENSG00000186973,0.134761285261237,0.961339607858796,0.0842263813738888,0.0000172242320681543,missense|LC,1043145197,1,43145197,
SLC7A6OS,ENSG00000103061,0.134897928439253,0.0756968673929258,0.218688166046622,0.00108875588075145,missense|LC,16068294673,16,68294673,
POLI,ENSG00000101751,0.134946739730182,0.0756363056574515,0.423933025147281,-0.000500321338554025,missense|LC,18054269409,18,54269409,
CMTM6,ENSG00000091317,0.134972647627811,0.516091466800311,0.075660004705993,-0.000883178376008123,missense|LC,3032483861,3,32483861,
CREB5,ENSG00000146592,0.135031051872472,0.501794592793061,0.0753018495541808,0.000334695834265432,missense|LC,7028412843,7,28412843,
PRAF2,ENSG00000243279,0.135038887596278,0.110620866373296,0.139516109597308,0.000532063258363987,missense|LC,23049067126,X,49067126,
CD3EAP,ENSG00000117877,0.135199756755567,0.200381089950638,0.0774597177162044,0.000404156797406258,missense|LC,19045404911,19,45404911,
GRTP1,ENSG00000139835,0.135219927198766,0.0756198689473001,0.512017453269609,-0.000628551678843423,missense|LC,13113320246,13,113320246,
TTC25,ENSG00000204815,0.1352376913427,0.547850452233837,0.0750389861288567,-0.000351735395774968,missense|LC,17041930697,17,41930697,
SERPINA9,ENSG00000170054,0.135266099738788,0.309850054014618,0.0786824178908458,-0.000367629741071138,missense|LC,14094463043,14,94463043,
THAP5,ENSG00000177683,0.135302727619156,0.425111168629161,0.0744864626902567,0.000500341548583178,missense|LC,7108564141,7,108564141,
CISD3,ENSG00000277972,0.135310904309401,0.0765366183632756,0.220025599737276,0.00251558505779372,missense|LC,17038725489,17,38725489,
MORN2,ENSG00000188010,0.135320213304179,0.0750710451909525,0.36171037633526,-0.00235156761837364,missense|LC,2038880551,2,38880551,
UGT2B10,ENSG00000109181,0.135332427441913,0.711515858097404,0.0734372709417144,-0.000115297330232327,missense|LC,4068815938,4,68815938,
KCNC3,ENSG00000131398,0.135350618889226,0.0792316949220845,0.418827246799306,0.000489998953799483,missense|LC,19050307004,19,50307004,
BMP8B,ENSG00000116985,0.135358850140188,0.832641337835099,0.0754870012035899,-0.0000944183718896852,missense|LC,1039752803,1,39752803,
KCNJ16,ENSG00000153822,0.135387267377789,0.536066791001931,0.0731540737849148,-0.000280690714157383,missense|LC,17070130900,17,70130900,
DONSON,ENSG00000159147,0.135429394977168,0.883317729193165,0.076853989316613,0.0000357196511843124,missense|LC,21033572552,21,33572552,
SRL,ENSG00000185739,0.13550975532567,0.64432846913453,0.0730900909746209,-0.000243240920145368,missense|LC,16004192062,16,4192062,
OR2Y1,ENSG00000174339,0.135535748960801,0.103962147969108,0.0932472247470078,-0.000790614732197206,missense|LC,5180739088,5,180739088,
SCARB1,ENSG00000073060,0.135537310838218,0.240697110646419,0.0733197886326664,-0.000491317020672261,missense|LC,12124778363,12,124778363,
TP53INP1,ENSG00000164938,0.135538922073733,0.0742864853506539,0.260332334562798,-0.0013266252818788,missense|LC,8094930359,8,94930359,
SLC22A13,ENSG00000172940,0.13557850221491,0.111881985604846,0.0886398399406529,-0.000365762664717913,missense|LC,3038265792,3,38265792,
FABP3,ENSG00000121769,0.135613565347228,0.555433652707021,0.0790038023497341,-0.000496830542195557,missense|LC,1031363888,1,31363888,
ZNF165,ENSG00000197279,0.135653158001188,0.0782207120969403,0.190244326603765,-0.000784459953698111,missense|LC,6028085408,6,28085408,
PDRG1,ENSG00000088356,0.135655582060529,0.115913365778928,0.0863620218971777,0.00143560151615975,missense|LC,20031939348,20,31939348,
SPECC1,ENSG00000128487,0.13568777999624,0.505322768313225,0.0759614304167828,0.000154693900909515,missense|LC,17020096537,17,20096537,
CT47B1,ENSG00000236446,0.135691831621458,0.577663555674042,0.0752686341752118,0.000113019721500405,missense|LC,23120873860,X,120873860,
ADAMTS2,ENSG00000087116,0.135696105471712,0.607747885345576,0.0729756758460938,-0.000102735038538229,missense|LC,5179113794,5,179113794,
CCDC58,ENSG00000160124,0.135726089265977,0.191961026531641,0.075816271658651,0.00144597420225217,missense|LC,3122359769,3,122359769,
TRPC3,ENSG00000138741,0.135730488316077,0.0762646430545932,0.248187894985386,-0.000652343132531484,missense|LC,4121870172,4,121870172,
LIG4,ENSG00000174405,0.135740694469049,0.424253148173715,0.0753611848238543,0.000258445480185897,missense|LC,13108208507,13,108208507,
LONP1,ENSG00000196365,0.135789971267748,0.0745562301090332,0.54385382396329,-0.00035898588827077,missense|LC,19005686835,19,5686835,
DCUN1D5,ENSG00000137692,0.135803253310248,0.081319189999766,0.395722925961327,-0.00147298034337941,missense|LC,11103062289,11,103062289,
RAB34,ENSG00000109113,0.135848964440557,0.432766268191426,0.0747000363739984,-0.000732805610426165,missense|LC,17028710721,17,28710721,
C1orf158,ENSG00000157330,0.135860223696383,0.126535532887991,0.0903258493305465,-0.000634660294704275,missense|LC,1012746376,1,12746376,
ZFX,ENSG00000005889,0.135904206139043,0.758545421057899,0.0796209651536297,-0.0000971151660544549,missense|LC,23024172680,X,24172680,
BCL6B,ENSG00000161940,0.13590653292402,0.0889844220076836,0.106785859826852,-0.000567524701504569,missense|LC,17007023574,17,7023574,
EHBP1,ENSG00000115504,0.135931879995345,0.211730966496223,0.0770094242627927,-0.000269884781294745,missense|LC,2062707148,2,62707148,
ULK2,ENSG00000083290,0.135982086186532,0.876550566074829,0.0774593009022414,-0.000041314354494088,missense|LC,17019776274,17,19776274,
ZNF395,ENSG00000186918,0.136067223379574,0.0765730495272778,0.301115678879648,-0.000780442409671092,missense|LC,8028342900,8,28342900,
ZNF485,ENSG00000198298,0.136114563876908,0.076517354168549,0.454966229485171,0.000728504001198725,missense|LC,10043605281,10,43605281,
DSC1,ENSG00000134765,0.136169723699616,0.728181001517806,0.0758812870762882,0.000120696410920902,missense|LC,18031130425,18,31130425,
VPS54,ENSG00000143952,0.136206905699952,0.818979176984933,0.0783947444476404,-0.0000699625529622242,missense|LC,2063887270,2,63887270,
MMP17,ENSG00000198598,0.136249417933696,0.221106759613618,0.0749836383960676,0.000216991964356575,missense|LC,12131828416,12,131828416,
DHX40,ENSG00000108406,0.136251948440396,0.0812627520396318,0.147078743737759,0.00113980640485992,missense|LC,17059565597,17,59565597,
TFDP2,ENSG00000114126,0.136286334372852,0.0947258826928384,0.217135277731326,-0.000567828630170936,missense|LC,3141952430,3,141952430,
UBE4A,ENSG00000110344,0.136308872908368,0.395660341729026,0.0733369756679977,-0.000336567447218455,missense|LC,11118364956,11,118364956,
PUF60,ENSG00000179950,0.136372504172324,0.119081395245131,0.0855226870869602,-0.00109357506635675,missense|LC,8143811344,8,143811344,
ANXA5,ENSG00000164111,0.136377243319589,0.17694122766426,0.0811304664267078,0.000481353313905924,missense|LC,4121668414,4,121668414,
MOAP1,ENSG00000165943,0.136409399697731,0.0810034532454296,0.532893037904769,-0.000558653529416485,missense|LC,14093183048,14,93183048,
AC008758.1,ENSG00000196826,0.136435443010316,0.213995853644421,0.07648649070361,-0.000479418973807959,missense|LC,19012463914,19,12463914,
OR6C1,ENSG00000205330,0.136470273221533,0.0850791533158578,0.117004941225294,0.000660519596832191,missense|LC,12055320578,12,55320578,
ZNF709,ENSG00000242852,0.136483823525404,0.213328182069175,0.0765096807047089,-0.000480068429079284,missense|LC,19012463914,19,12463914,
SPRYD3,ENSG00000167778,0.136488593970926,0.983730828074375,0.0720783538877819,0.00000462035805392305,missense|LC,12053059316,12,53059316,
PLA2G7,ENSG00000146070,0.136500463279057,0.791701142329925,0.0764160805807448,0.000102330089646393,missense|LC,6046701780,6,46701780,
AUH,ENSG00000148090,0.136525922832017,0.301496460532258,0.0757923953782285,0.000564807966751501,missense|LC,9091214287,9,91214287,
CPE,ENSG00000109472,0.136527600171169,0.0821973225006706,0.413668039167347,-0.000603103059759654,missense|LC,4165379120,4,165379120,
UBR4,ENSG00000127481,0.13654361283405,0.333478716566822,0.0743346097254604,-0.000148937707025442,missense|LC,1019074738,1,19074738,
TAS2R30,ENSG00000256188,0.136547040614853,0.123755613834465,0.0836793248701586,-0.000415491410290068,missense|LC,12011133168,12,11133168,
NPIPB6,ENSG00000198156,0.136601057567691,0.324163165599859,0.0792249432199312,0.000234600301704758,missense|LC,16028342577,16,28342577,
PDIA6,ENSG00000143870,0.136607992281357,0.0779841914693926,0.152010296300775,-0.00086444385498867,missense|LC,2010778499,2,10778499,
NSD1,ENSG00000165671,0.136609870125385,0.941117503431364,0.0751170596815864,0.0000168497155775528,missense|LC,5177135027,5,177135027,
WDR44,ENSG00000131725,0.136699521845822,0.133752158822787,0.0831674812451723,0.000717117573985245,missense|LC,23118346461,X,118346461,
NEDD4,ENSG00000069869,0.136704069929114,0.61154904684899,0.077611106540002,-0.000105917857232806,missense|LC,15055829846,15,55829846,
INTS6,ENSG00000102786,0.136722087218042,0.103128696708963,0.0962663453352313,-0.000715189008543723,missense|LC,13051361249,13,51361249,
COL4A5,ENSG00000188153,0.136759472040699,0.274171457736824,0.0777474410027156,0.000250530531151534,missense|LC,23108437870,X,108437870,
VCX2,ENSG00000177504,0.136776067167711,0.294940457106004,0.078232528064703,-0.000245861586503654,missense|LC,23008169940,X,8169940,
CDRT15L2,ENSG00000214819,0.136804036992614,0.955341494048289,0.0781940194552777,-0.0000212379737767964,missense|LC,17020579611,17,20579611,
EXTL2,ENSG00000162694,0.136831892475758,0.077284348700865,0.207618715760843,0.00100348289810116,missense|LC,1100873853,1,100873853,
MYO1H,ENSG00000174527,0.136866037601011,0.419145369394,0.0759387269303216,-0.000185973306820949,missense|LC,12109388726,12,109388726,
TMSB4X,ENSG00000205542,0.136959018939685,0.579587125890125,0.0820046480981891,0.00459605682576706,missense|LC,23012976217,X,12976217,
TFEB,ENSG00000112561,0.136966475234912,0.837794147245213,0.0756193468533787,-0.0000930631668958589,missense|LC,6041684472,6,41684472,
AF241726.2,ENSG00000250349,0.136971494867281,0.145029818417061,0.0813409696438432,-0.0026968968817064,missense|LC,23037403694,X,37403694,
STOX1,ENSG00000165730,0.136973964327309,0.0858303412828161,0.133079898114441,0.000406402370273102,missense|LC,10068827538,10,68827538,
ATOH7,ENSG00000179774,0.137022291416215,0.131510618202012,0.0838454808736919,0.00124155412227169,missense|LC,10068231124,10,68231124,
NRN1,ENSG00000124785,0.137052830460338,0.106714199620846,0.0961458252843506,0.00483299093166154,missense|LC,6005998943,6,5998943,
KRT25,ENSG00000204897,0.137053644680465,0.632495169234869,0.0772574614584647,0.000168052306760215,missense|LC,17040748248,17,40748248,
DGKD,ENSG00000077044,0.137072760033983,0.102334545534195,0.101185011920629,-0.000515197010945581,missense|LC,2233354474,2,233354474,
SLC35E1,ENSG00000127526,0.137155750865524,0.514509756859617,0.0741149668653582,-0.000461802098546765,missense|LC,19016553597,19,16553597,
GPRASP2,ENSG00000158301,0.13718076044831,0.0803671822281096,0.330186079886801,-0.000346008696892462,missense|LC,23102714753,X,102714753,
PSMB1,ENSG00000008018,0.137187052155279,0.0742038179660345,0.539483448893274,0.00162251966068248,missense|LC,6170535140,6,170535140,
DTNB,ENSG00000138101,0.137244639450673,0.0751229570258494,0.546366099316725,-0.000516263320182856,missense|LC,2025379181,2,25379181,
CCDC28A,ENSG00000024862,0.137257287492833,0.0805775561621418,0.224226658021736,-0.000828175599973888,missense|LC,6138773398,6,138773398,
PCF11,ENSG00000165494,0.137276015372773,0.0775959887442303,0.467293316118909,-0.000388990907222257,missense|LC,11083157381,11,83157381,
MYO3B,ENSG00000071909,0.137492937437053,0.401709844040725,0.0777238394203521,0.000121539127647309,missense|LC,2170178190,2,170178190,
KCNA2,ENSG00000177301,0.137507546994753,0.532615670846475,0.075193687179466,0.000641506728762377,missense|LC,1110593786,1,110593786,
